T,1621,0.000000,0.000000,850,1425460058303384327,0,615930,1
T,1621,0.000000,0.000000,851,1425460058303406179,0,615930,1
T,1621,0.000000,0.000000,852,1425460058303412548,0,615930,20
T,1621,0.000000,0.000000,853,1425460058303418933,0,615930,10
T,1621,0.000000,0.000000,854,1425460058303425508,0,615930,1
T,1621,0.000000,0.000000,855,1425460058303432694,0,615930,5
T,1621,0.000000,0.000000,856,1425460058303439842,0,615930,5
T,1621,0.000000,0.000000,857,1425460058303447123,0,615930,5
T,1621,0.000000,0.000000,858,1425460058303454792,0,615930,10
T,1621,0.000000,0.000000,859,1425460058303462766,0,615930,65
T,1621,0.000000,0.000000,860,1425460058303464951,0,615930,15
T,1621,0.000000,0.000000,861,1425460058303488196,0,615930,2
T,1621,0.000000,0.000000,862,1425460058303489787,0,615930,1
T,1621,0.000000,0.000000,863,1425460058303491905,0,615930,70
T,1621,0.000000,0.000000,864,1425460058303498811,0,615930,3
T,1621,0.000000,0.000000,865,1425460058303504801,0,615930,10
T,1621,0.000000,0.000000,866,1425460058303510990,0,615930,8
T,1621,0.000000,0.000000,867,1425460058303517280,0,615930,9
T,1621,0.000000,0.000000,868,1425460058303518857,0,615930,15
T,1933,0.000000,0.000000,869,1425460058303577385,0,95100,10
T,1933,0.000000,0.000000,870,1425460058303584611,0,95100,5
T,1933,0.000000,0.000000,871,1425460058303591480,0,95100,5
T,1933,0.000000,0.000000,872,1425460058303593101,0,95100,1
T,1964,0.000000,0.000000,873,1425460058305085914,0,490005,1
T,1964,0.000000,0.000000,874,1425460058305123585,0,490005,18
T,1964,0.000000,0.000000,875,1425460058305159457,0,490005,1
T,1964,0.000000,0.000000,876,1425460058305196234,0,490005,57
T,1964,0.000000,0.000000,877,1425460058305234090,0,490005,2
T,1964,0.000000,0.000000,878,1425460058305270133,0,490005,1
T,1964,0.000000,0.000000,879,1425460058305310143,0,490005,6
T,1964,0.000000,0.000000,880,1425460058305346787,0,490005,3
T,1964,0.000000,0.000000,881,1425460058305383172,0,490005,5
T,1964,0.000000,0.000000,882,1425460058305421076,0,490005,14
T,1964,0.000000,0.000000,883,1425460058305682810,0,490005,11
T,1964,0.000000,0.000000,884,1425460058305689882,0,490005,19
T,1964,0.000000,0.000000,885,1425460058305696774,0,490005,25
T,1964,0.000000,0.000000,886,1425460058305703470,0,490005,20
T,1964,0.000000,0.000000,887,1425460058305711053,0,490005,1
T,1964,0.000000,0.000000,888,1425460058305719649,0,490005,40
T,1964,0.000000,0.000000,889,1425460058305722550,0,490005,15
T,1964,0.000000,0.000000,890,1425460058305725140,0,490005,15
T,1964,0.000000,0.000000,891,1425460058305727644,0,490005,35
T,1964,0.000000,0.000000,892,1425460058305738373,0,490005,6
T,1964,0.000000,0.000000,893,1425460058305765258,0,490005,1
T,1964,0.000000,0.000000,894,1425460058305772355,0,490005,1
T,1964,0.000000,0.000000,895,1425460058305781128,0,490005,2
T,1964,0.000000,0.000000,896,1425460058305783347,0,490005,1
T,1964,0.000000,0.000000,897,1425460058305791412,0,490005,44
T,1964,0.000000,0.000000,898,1425460058305799286,0,490005,1
T,1964,0.000000,0.000000,899,1425460058305807543,0,490005,4
T,1964,0.000000,0.000000,900,1425460058305816102,0,490005,5
T,1964,0.000000,0.000000,901,1425460058305825001,0,490005,2
T,1964,0.000000,0.000000,902,1425460058305833986,0,490005,10
T,1964,0.000000,0.000000,903,1425460058305862581,0,490005,19
T,1964,0.000000,0.000000,904,1425460058305868747,0,490005,10
T,1964,0.000000,0.000000,905,1425460058305875191,0,490005,1
T,1964,0.000000,0.000000,906,1425460058305882031,0,490005,30
T,1964,0.000000,0.000000,907,1425460058305890359,0,490005,5
T,1964,0.000000,0.000000,908,1425460058305892659,0,490005,25
T,1964,0.000000,0.000000,909,1425460058305895189,0,490005,66
T,1964,0.000000,0.000000,910,1425460058305897347,0,490005,4
T,1964,0.000000,0.000000,911,1425460058305906392,0,490005,5
T,1964,0.000000,0.000000,912,1425460058305915592,0,490005,6
T,1964,0.000000,0.000000,913,1425460058305943146,0,490005,1
T,1964,0.000000,0.000000,914,1425460058305945553,0,490005,1
T,1964,0.000000,0.000000,915,1425460058305949423,0,490005,1
T,1964,0.000000,0.000000,916,1425460058305952025,0,490005,19
T,1964,0.000000,0.000000,917,1425460058305959568,0,490005,1
T,1964,0.000000,0.000000,918,1425460058305967463,0,490005,1
T,1964,0.000000,0.000000,919,1425460058305977666,0,490005,5
T,1964,0.000000,0.000000,920,1425460058305981476,0,490005,1
T,1964,0.000000,0.000000,921,1425460058305991399,0,490005,1
T,1964,0.000000,0.000000,922,1425460058306000727,0,490005,9
T,1964,0.000000,0.000000,923,1425460058306027132,0,490005,2
T,1964,0.000000,0.000000,924,1425460058306029484,0,490005,3
T,1964,0.000000,0.000000,925,1425460058306032114,0,490005,3
T,1964,0.000000,0.000000,926,1425460058306034464,0,490005,1
T,1964,0.000000,0.000000,927,1425460058306036924,0,490005,1
T,1964,0.000000,0.000000,928,1425460058306039118,0,490005,5
T,1964,0.000000,0.000000,929,1425460058306041399,0,490005,7
T,1964,0.000000,0.000000,930,1425460058306049771,0,490005,15
T,1964,0.000000,0.000000,931,1425460058306058152,0,490005,2
T,1964,0.000000,0.000000,932,1425460058306067473,0,490005,1
T,1964,0.000000,0.000000,933,1425460058306091100,0,490005,20
T,1964,0.000000,0.000000,934,1425460058306097990,0,490005,1
T,1964,0.000000,0.000000,935,1425460058306105886,0,490005,1
T,1964,0.000000,0.000000,936,1425460058306113807,0,490005,1
T,1964,0.000000,0.000000,937,1425460058306121990,0,490005,1
T,1964,0.000000,0.000000,938,1425460058306130940,0,490005,1
T,1964,0.000000,0.000000,939,1425460058306140491,0,490005,1
T,1964,0.000000,0.000000,940,1425460058306150402,0,490005,4
T,1964,0.000000,0.000000,941,1425460058306153039,0,490005,3
T,1964,0.000000,0.000000,942,1425460058306163086,0,490005,1
T,1964,0.000000,0.000000,943,1425460058306192746,0,490005,11
T,1964,0.000000,0.000000,944,1425460058306199191,0,490005,1
T,1964,0.000000,0.000000,945,1425460058306206098,0,490005,34
T,1964,0.000000,0.000000,946,1425460058306209785,0,490005,13
T,1964,0.000000,0.000000,947,1425460058306213345,0,490005,13
T,1964,0.000000,0.000000,948,1425460058306217233,0,490005,34
T,1964,0.000000,0.000000,949,1425460058306219373,0,490005,6
T,1964,0.000000,0.000000,950,1425460058306227206,0,490005,1
T,1964,0.000000,0.000000,951,1425460058306234835,0,490005,5
T,1964,0.000000,0.000000,952,1425460058306242992,0,490005,6
T,1964,0.000000,0.000000,953,1425460058306267128,0,490005,20
T,1964,0.000000,0.000000,954,1425460058306273598,0,490005,1
T,1964,0.000000,0.000000,955,1425460058306280428,0,490005,1
T,1964,0.000000,0.000000,956,1425460058306286792,0,490005,58
T,1964,0.000000,0.000000,957,1425460058306297384,0,490005,30
T,1964,0.000000,0.000000,958,1425460058306304476,0,490005,1
T,1964,0.000000,0.000000,959,1425460058306313599,0,490005,19
T,1964,0.000000,0.000000,960,1425460058306317568,0,490005,7
T,1964,0.000000,0.000000,961,1425460058306321366,0,490005,4
T,1964,0.000000,0.000000,962,1425460058306323568,0,490005,28
T,1964,0.000000,0.000000,963,1425460058306348002,0,490005,2
T,1964,0.000000,0.000000,964,1425460058306354171,0,490005,1
T,1964,0.000000,0.000000,965,1425460058306362418,0,490005,39
T,1964,0.000000,0.000000,966,1425460058306365053,0,490005,1
T,1964,0.000000,0.000000,967,1425460058306367197,0,490005,10
T,1964,0.000000,0.000000,968,1425460058306374587,0,490005,5
T,1964,0.000000,0.000000,969,1425460058306382595,0,490005,5
T,1964,0.000000,0.000000,970,1425460058306390319,0,490005,100
T,1964,0.000000,0.000000,971,1425460058306398874,0,490005,1
T,1964,0.000000,0.000000,972,1425460058306407587,0,490005,5
T,1964,0.000000,0.000000,973,1425460058306433753,0,490005,15
T,1964,0.000000,0.000000,974,1425460058306439940,0,490005,1
T,1964,0.000000,0.000000,975,1425460058306446355,0,490005,1
T,1964,0.000000,0.000000,976,1425460058306453011,0,490005,1
T,1964,0.000000,0.000000,977,1425460058306460293,0,490005,1
T,1964,0.000000,0.000000,978,1425460058306467851,0,490005,2
T,1964,0.000000,0.000000,979,1425460058306475225,0,490005,1
T,1964,0.000000,0.000000,980,1425460058306482899,0,490005,16
T,1964,0.000000,0.000000,981,1425460058306490843,0,490005,20
T,1964,0.000000,0.000000,982,1425460058306499720,0,490005,1
T,1964,0.000000,0.000000,983,1425460058306524674,0,490005,1
T,1964,0.000000,0.000000,984,1425460058306526663,0,490005,1
T,1964,0.000000,0.000000,985,1425460058306533667,0,490005,4
T,1964,0.000000,0.000000,986,1425460058306540588,0,490005,1
T,1964,0.000000,0.000000,987,1425460058306542132,0,490005,2
T,1964,0.000000,0.000000,988,1425460058306544229,0,490005,4
T,1964,0.000000,0.000000,989,1425460058306550551,0,490005,1
T,1964,0.000000,0.000000,990,1425460058306552331,0,490005,1
T,1964,0.000000,0.000000,991,1425460058306559188,0,490005,1
T,1964,0.000000,0.000000,992,1425460058306566339,0,490005,1
T,1964,0.000000,0.000000,993,1425460058306581478,0,490005,1
T,1964,0.000000,0.000000,994,1425460058306586490,0,490005,1
T,1964,0.000000,0.000000,995,1425460058306588041,0,490005,3
T,1964,0.000000,0.000000,996,1425460058306590055,0,490005,1
T,1964,0.000000,0.000000,997,1425460058306595847,0,490005,1
T,1964,0.000000,0.000000,998,1425460058306597463,0,490005,1
T,1964,0.000000,0.000000,999,1425460058306599522,0,490005,3
T,1964,0.000000,0.000000,1000,1425460058306606277,0,490005,4
